quarter,healthboard,specialty_name,percentage_occupancy,percentage_occupancy_by_board,wards_over_ninety,percent_wards_over_ninety,percentage_occupancy_for_speciality
2019 Q4,Lanarkshire,Mental Health Grouping,64.14096425787776,85.21262577413107,0,0,68.06958588611356
2020 Q1,Lanarkshire,Mental Health Grouping,55.5247084952804,78.96314382675645,0,0,67.95642917674294
2020 Q1,Lanarkshire,Mental Health Grouping,81.12994350282487,78.96314382675645,0,0,67.95642917674294
2020 Q1,Lanarkshire,Mental Health Grouping,87.37481031866466,78.96314382675645,0,0,67.95642917674294
2020 Q1,Lanarkshire,Mental Health Grouping,63.34879797553776,78.96314382675645,0,0,67.95642917674294
2020 Q2,Lanarkshire,Mental Health Grouping,63.37471783295713,54.29941972417806,0,0,58.62153984086069
2020 Q2,Lanarkshire,Mental Health Grouping,70.72991628726686,54.29941972417806,0,0,58.62153984086069
2020 Q2,Lanarkshire,Mental Health Grouping,56.09979463839708,54.29941972417806,0,0,58.62153984086069
2020 Q3,Lanarkshire,Mental Health Grouping,85.18518518518519,71.37712254030528,0,0,63.77782357790602
2020 Q3,Lanarkshire,Mental Health Grouping,69.07975460122702,71.37712254030528,0,0,63.77782357790602
2020 Q3,Lanarkshire,Mental Health Grouping,74.05468295520653,71.37712254030528,0,0,63.77782357790602
2020 Q3,Lanarkshire,Mental Health Grouping,60.11465324384788,71.37712254030528,0,0,63.77782357790602
2020 Q4,Lanarkshire,Mental Health Grouping,56.49942987457242,73.54005155080196,0,0,55.534591194968556
2020 Q4,Lanarkshire,Mental Health Grouping,64.41086289969338,73.54005155080196,0,0,55.534591194968556
2020 Q4,Lanarkshire,Mental Health Grouping,58.82959905660379,73.54005155080196,0,0,55.534591194968556
2020 Q4,Lanarkshire,Mental Health Grouping,53.75006908749242,73.54005155080196,0,0,55.534591194968556
2021 Q1,Lanarkshire,Mental Health Grouping,12.443946188340808,76.63358599671798,0,0,50.426117448621774
2021 Q1,Lanarkshire,Mental Health Grouping,53.665433978681776,76.63358599671798,0,0,50.426117448621774
2021 Q1,Lanarkshire,Mental Health Grouping,52.71157167530226,76.63358599671798,0,0,50.426117448621774
2021 Q1,Lanarkshire,Mental Health Grouping,50.59652446786467,76.63358599671798,0,0,50.426117448621774
2021 Q2,Lanarkshire,Mental Health Grouping,45.81939799331105,77.86218346833009,0,0,61.14552676531725
2021 Q2,Lanarkshire,Mental Health Grouping,72.25835389100696,77.86218346833009,0,0,61.14552676531725
2021 Q2,Lanarkshire,Mental Health Grouping,82.38936716508083,77.86218346833009,0,0,61.14552676531725
2021 Q2,Lanarkshire,Mental Health Grouping,56.58966820663588,77.86218346833009,0,0,61.14552676531725
2021 Q3,Lanarkshire,Mental Health Grouping,72.10767468499428,81.49905474722274,0,0,63.02659764369868
2021 Q3,Lanarkshire,Mental Health Grouping,81.86360964138743,81.49905474722274,0,0,63.02659764369868
2021 Q3,Lanarkshire,Mental Health Grouping,59.0553135167926,81.49905474722274,0,0,63.02659764369868
2021 Q4,Lanarkshire,Mental Health Grouping,74.95854063018244,83.84758773588553,0,0,67.27566367215101
2021 Q4,Lanarkshire,Mental Health Grouping,82.28346456692914,83.84758773588553,0,0,67.27566367215101
2021 Q4,Lanarkshire,Mental Health Grouping,83.69311551925323,83.84758773588553,0,0,67.27566367215101
2021 Q4,Lanarkshire,Mental Health Grouping,61.90148217532648,83.84758773588553,0,0,67.27566367215101
2021 Q1,Lanarkshire,Neurology,100,76.63358599671798,36,38.297872340425535,100
2016 Q4,Lanarkshire,Obstetrics,63.56153382854849,83.28634676736768,0,0,63.56153382854849
2017 Q1,Lanarkshire,Obstetrics,67.01219512195124,86.0227549499539,0,0,67.01219512195122
2017 Q2,Lanarkshire,Obstetrics,67.50858759345321,84.1094266211774,0,0,67.50858759345321
2017 Q3,Lanarkshire,Obstetrics,69.33010492332528,81.26147310050229,0,0,69.33010492332527
2017 Q4,Lanarkshire,Obstetrics,70.17119838872107,84.15586263464935,0,0,70.17119838872105
2018 Q1,Lanarkshire,Obstetrics,67.5995024875622,84.62624048013491,0,0,67.59950248756219
2018 Q2,Lanarkshire,Obstetrics,69.73845525132818,81.63868598496069,0,0,69.73845525132816
2018 Q3,Lanarkshire,Obstetrics,70.85507828181454,81.84927459954426,0,0,70.85507828181453
2018 Q4,Lanarkshire,Obstetrics,68.89023650697393,82.16937878842813,0,0,68.89023650697392
2019 Q1,Lanarkshire,Obstetrics,60.51111500087522,84.15795912468617,0,0,60.51111500087519
2019 Q2,Lanarkshire,Obstetrics,65.47314578005115,84.01351133441402,0,0,65.47314578005115
2019 Q3,Lanarkshire,Obstetrics,67.09746903607972,84.56090258795771,0,0,67.09746903607969
2019 Q4,Lanarkshire,Obstetrics,60.11904761904764,85.21262577413107,0,0,60.11904761904761
2020 Q1,Lanarkshire,Obstetrics,57.04809286898841,78.96314382675645,0,0,57.048092868988384
2020 Q2,Lanarkshire,Obstetrics,45.78536947642035,54.29941972417806,0,0,45.78536947642035
2020 Q3,Lanarkshire,Obstetrics,53.784934295761616,71.37712254030528,0,0,53.78493429576161
2020 Q4,Lanarkshire,Obstetrics,57.38321102559515,73.54005155080196,0,0,57.383211025595124
2021 Q1,Lanarkshire,Obstetrics,57.59633027522938,76.63358599671798,0,0,57.596330275229356
2021 Q2,Lanarkshire,Obstetrics,57.556497175141246,77.86218346833009,0,0,57.55649717514124
2021 Q3,Lanarkshire,Obstetrics,61.98016356359841,81.49905474722274,0,0,61.9801635635984
2021 Q4,Lanarkshire,Obstetrics,58.10738014006106,83.84758773588553,0,0,58.107380140061046
2016 Q4,Lanarkshire,Ophthalmology,100,83.28634676736768,43,45.744680851063826,100
2017 Q1,Lanarkshire,Ophthalmology,100,86.0227549499539,51,54.83870967741935,100
2017 Q1,Lanarkshire,Ophthalmology,100,86.0227549499539,51,54.83870967741935,100
2017 Q2,Lanarkshire,Ophthalmology,100,84.1094266211774,44,46.808510638297875,100
2017 Q3,Lanarkshire,Ophthalmology,100,81.26147310050229,40,42.5531914893617,100
2017 Q3,Lanarkshire,Ophthalmology,100,81.26147310050229,40,42.5531914893617,100
2017 Q3,Lanarkshire,Ophthalmology,100,81.26147310050229,40,42.5531914893617,100
2017 Q4,Lanarkshire,Ophthalmology,100,84.15586263464935,43,47.77777777777778,100
2018 Q1,Lanarkshire,Ophthalmology,100,84.62624048013491,44,48.35164835164835,100
2018 Q1,Lanarkshire,Ophthalmology,100,84.62624048013491,44,48.35164835164835,100
2018 Q1,Lanarkshire,Ophthalmology,100,84.62624048013491,44,48.35164835164835,100
2018 Q2,Lanarkshire,Ophthalmology,100,81.63868598496069,42,44.680851063829785,100
2018 Q3,Lanarkshire,Ophthalmology,100,81.84927459954426,45,45,100
2018 Q4,Lanarkshire,Ophthalmology,100,82.16937878842813,51,54.83870967741935,100
2019 Q1,Lanarkshire,Ophthalmology,100,84.15795912468617,51,54.25531914893617,100
2019 Q2,Lanarkshire,Ophthalmology,100,84.01351133441402,52,53.608247422680414,100
2019 Q3,Lanarkshire,Ophthalmology,100,84.56090258795771,55,55.55555555555556,100
2019 Q4,Lanarkshire,Ophthalmology,100,85.21262577413107,52,53.06122448979592,100
2019 Q4,Lanarkshire,Ophthalmology,100,85.21262577413107,52,53.06122448979592,100
2020 Q1,Lanarkshire,Ophthalmology,100,78.96314382675645,32,34.78260869565217,100
2020 Q2,Lanarkshire,Ophthalmology,100,54.29941972417806,22,26.190476190476193,100
2020 Q3,Lanarkshire,Ophthalmology,100,71.37712254030528,32,35.55555555555556,100
2020 Q4,Lanarkshire,Ophthalmology,100,73.54005155080196,35,38.04347826086957,100
2021 Q1,Lanarkshire,Ophthalmology,100,76.63358599671798,36,38.297872340425535,100
2021 Q2,Lanarkshire,Ophthalmology,100,77.86218346833009,43,45.26315789473684,100
2021 Q3,Lanarkshire,Ophthalmology,100,81.49905474722274,45,46.391752577319586,100
2016 Q4,Lanarkshire,Paediatrics,58.43804676316209,83.28634676736768,0,0,58.43804676316208
2017 Q1,Lanarkshire,Paediatrics,49.53209653587262,86.0227549499539,0,0,49.5320965358726
2017 Q2,Lanarkshire,Paediatrics,48.34771284388736,84.1094266211774,0,0,48.34771284388735
2017 Q3,Lanarkshire,Paediatrics,40.56482670089859,81.26147310050229,0,0,40.564826700898585
2017 Q4,Lanarkshire,Paediatrics,49.610430911114655,84.15586263464935,0,0,49.61043091111465
2018 Q1,Lanarkshire,Paediatrics,43.398692810457526,84.62624048013491,0,0,43.39869281045752
2018 Q2,Lanarkshire,Paediatrics,33.84290128476176,81.63868598496069,0,0,33.84290128476175
2018 Q3,Lanarkshire,Paediatrics,31.82253431216088,81.84927459954426,0,0,31.82797414824862
2018 Q3,Lanarkshire,Paediatrics,31.833413116323612,81.84927459954426,0,0,31.82797414824862
2018 Q4,Lanarkshire,Paediatrics,39.585326953748016,82.16937878842813,0,0,39.58532695374801
2019 Q1,Lanarkshire,Paediatrics,41.494046648181374,84.15795912468617,0,0,41.49404664818137
2019 Q2,Lanarkshire,Paediatrics,47.074038150662794,84.01351133441402,0,0,47.07403815066279
2019 Q3,Lanarkshire,Paediatrics,39.14068165337202,84.56090258795771,0,0,39.14068165337201
2019 Q4,Lanarkshire,Paediatrics,44.23355025307305,85.21262577413107,0,0,44.23355025307303
2020 Q1,Lanarkshire,Paediatrics,36.2564743704233,78.96314382675645,0,0,36.25647437042329
2020 Q2,Lanarkshire,Paediatrics,20.492396813902975,54.29941972417806,0,0,20.492396813902968
2020 Q3,Lanarkshire,Paediatrics,28.916967509025273,71.37712254030528,0,0,28.91696750902527
2020 Q4,Lanarkshire,Paediatrics,32.778184480234266,73.54005155080196,0,0,32.77818448023426
2021 Q1,Lanarkshire,Paediatrics,33.65900383141763,76.63358599671798,0,0,33.65900383141762
2021 Q2,Lanarkshire,Paediatrics,41.353663071773894,77.86218346833009,0,0,41.353663071773894
2021 Q3,Lanarkshire,Paediatrics,48.400658014988124,81.49905474722274,0,0,48.40065801498812
2021 Q4,Lanarkshire,Paediatrics,59.66810966810968,83.84758773588553,0,0,59.66810966810967
2019 Q2,Lanarkshire,Paediatrics Grouping,47.082592532729926,84.01351133441402,0,0,47.08259253272992
2019 Q3,Lanarkshire,Paediatrics Grouping,39.15171288743883,84.56090258795771,0,0,39.151712887438826
2019 Q4,Lanarkshire,Paediatrics Grouping,44.25370437296713,85.21262577413107,0,0,44.253704372967114
2021 Q2,Lanarkshire,Paediatrics Grouping,41.36456590444321,77.86218346833009,0,0,41.364565904443204
2016 Q4,Lanarkshire,Palliative Medicine,81.55820761089846,83.28634676736768,0,0,81.55820761089845
2017 Q1,Lanarkshire,Palliative Medicine,81.60257886253744,86.0227549499539,0,0,81.60257886253741
2017 Q2,Lanarkshire,Palliative Medicine,81.59872466408564,84.1094266211774,0,0,81.59872466408564
2017 Q3,Lanarkshire,Palliative Medicine,81.55820761089846,81.26147310050229,0,0,81.55820761089845
2017 Q4,Lanarkshire,Palliative Medicine,81.55820761089846,84.15586263464935,0,0,81.55820761089845
2018 Q1,Lanarkshire,Palliative Medicine,81.60257886253744,84.62624048013491,0,0,81.60257886253741
2018 Q2,Lanarkshire,Palliative Medicine,81.59872466408564,81.63868598496069,0,0,81.59872466408564
2018 Q3,Lanarkshire,Palliative Medicine,81.55820761089846,81.84927459954426,0,0,81.55820761089845
2018 Q4,Lanarkshire,Palliative Medicine,81.55820761089846,82.16937878842813,0,0,81.55820761089845
2018 Q4,Lanarkshire,Plastic Surgery,100,82.16937878842813,51,54.83870967741935,100
2019 Q2,Lanarkshire,Plastic Surgery,100,84.01351133441402,52,53.608247422680414,100
2019 Q3,Lanarkshire,Plastic Surgery,100,84.56090258795771,55,55.55555555555556,100
2016 Q4,Lanarkshire,Psychiatry of Old Age,80.43478260869567,83.28634676736768,0,0,60.77709611451942
2016 Q4,Lanarkshire,Psychiatry of Old Age,57.63087142179346,83.28634676736768,0,0,60.77709611451942
2017 Q1,Lanarkshire,Psychiatry of Old Age,85.29335745670717,86.0227549499539,0,0,63.60098916284821
2017 Q1,Lanarkshire,Psychiatry of Old Age,60.04909221719076,86.0227549499539,0,0,63.60098916284821
2017 Q2,Lanarkshire,Psychiatry of Old Age,75.31370038412294,84.1094266211774,0,0,59.66352673826192
2017 Q2,Lanarkshire,Psychiatry of Old Age,57.04936264864403,84.1094266211774,0,0,59.66352673826192
2017 Q3,Lanarkshire,Psychiatry of Old Age,74.85218762317699,81.26147310050229,0,0,60.17674344209853
2017 Q3,Lanarkshire,Psychiatry of Old Age,58.51987005473724,81.26147310050229,0,0,60.17674344209853
2017 Q4,Lanarkshire,Psychiatry of Old Age,100,84.15586263464935,43,47.77777777777778,61.66216390068185
2017 Q4,Lanarkshire,Psychiatry of Old Age,86.01823708206689,84.15586263464935,0,0,61.66216390068185
2017 Q4,Lanarkshire,Psychiatry of Old Age,59.14296268932398,84.15586263464935,0,0,61.66216390068185
2018 Q1,Lanarkshire,Psychiatry of Old Age,0,84.62624048013491,0,0,54.36079016026836
2018 Q1,Lanarkshire,Psychiatry of Old Age,54.69973278327318,84.62624048013491,0,0,54.36079016026836
2018 Q2,Lanarkshire,Psychiatry of Old Age,69.220607661823,81.63868598496069,0,0,53.93715652137433
2018 Q2,Lanarkshire,Psychiatry of Old Age,52.900595798055825,81.63868598496069,0,0,53.93715652137433
2018 Q3,Lanarkshire,Psychiatry of Old Age,63.06355241716461,81.84927459954426,0,0,53.445879659908435
2018 Q3,Lanarkshire,Psychiatry of Old Age,52.663218848074976,81.84927459954426,0,0,53.445879659908435
2018 Q4,Lanarkshire,Psychiatry of Old Age,73.62576346474182,82.16937878842813,0,0,52.58885745910712
2018 Q4,Lanarkshire,Psychiatry of Old Age,50.91182719546743,82.16937878842813,0,0,52.58885745910712
2019 Q1,Lanarkshire,Psychiatry of Old Age,72.18658892128282,84.15795912468617,0,0,53.30453009368183
2019 Q1,Lanarkshire,Psychiatry of Old Age,51.80962053365341,84.15795912468617,0,0,53.30453009368183
2019 Q2,Lanarkshire,Psychiatry of Old Age,79.54545454545456,84.01351133441402,0,0,54.431645294501195
2019 Q2,Lanarkshire,Psychiatry of Old Age,52.6298625669695,84.01351133441402,0,0,54.431645294501195
2019 Q3,Lanarkshire,Psychiatry of Old Age,81.84782608695653,84.56090258795771,0,0,57.14521998015216
2019 Q3,Lanarkshire,Psychiatry of Old Age,55.11099176512711,84.56090258795771,0,0,57.14521998015216
2019 Q4,Lanarkshire,Psychiatry of Old Age,59.98008959681435,85.21262577413107,0,0,51.768097113393694
2019 Q4,Lanarkshire,Psychiatry of Old Age,51.03881177614712,85.21262577413107,0,0,51.768097113393694
2020 Q1,Lanarkshire,Psychiatry of Old Age,78.94221351616066,78.96314382675645,0,0,52.6039119804401
2020 Q1,Lanarkshire,Psychiatry of Old Age,50.21335229798205,78.96314382675645,0,0,52.6039119804401
2020 Q2,Lanarkshire,Psychiatry of Old Age,56.62362505978002,54.29941972417806,0,0,47.787394855540654
2020 Q2,Lanarkshire,Psychiatry of Old Age,46.96687094768631,54.29941972417806,0,0,47.787394855540654
2020 Q3,Lanarkshire,Psychiatry of Old Age,60.72778827977316,71.37712254030528,0,0,50.67295293359123
2020 Q3,Lanarkshire,Psychiatry of Old Age,49.73568281938328,71.37712254030528,0,0,50.67295293359123
2020 Q4,Lanarkshire,Psychiatry of Old Age,40.68117313150426,73.54005155080196,0,0,43.14412238325282
2020 Q4,Lanarkshire,Psychiatry of Old Age,43.373228900818454,73.54005155080196,0,0,43.14412238325282
2021 Q1,Lanarkshire,Psychiatry of Old Age,100,76.63358599671798,36,38.297872340425535,37.25525579716683
2021 Q1,Lanarkshire,Psychiatry of Old Age,7.207837648705391,76.63358599671798,0,0,37.25525579716683
2021 Q1,Lanarkshire,Psychiatry of Old Age,39.2907117008444,76.63358599671798,0,0,37.25525579716683
2021 Q2,Lanarkshire,Psychiatry of Old Age,58.63414634146342,77.86218346833009,0,0,41.0851765856043
2021 Q2,Lanarkshire,Psychiatry of Old Age,39.48619938663942,77.86218346833009,0,0,41.0851765856043
2021 Q3,Lanarkshire,Psychiatry of Old Age,61.70212765957449,81.49905474722274,0,0,47.11812668192955
2021 Q3,Lanarkshire,Psychiatry of Old Age,45.76419980686508,81.49905474722274,0,0,47.11812668192955
2021 Q4,Lanarkshire,Psychiatry of Old Age,65.01182033096927,83.84758773588553,0,0,48.407287804489094
2021 Q4,Lanarkshire,Psychiatry of Old Age,46.87826541274818,83.84758773588553,0,0,48.407287804489094
2016 Q4,Lanarkshire,Renal Medicine,82.46297739672643,83.28634676736768,0,0,82.46297739672642
2017 Q1,Lanarkshire,Renal Medicine,91.48311306901616,86.0227549499539,51,54.83870967741935,91.4862385321101
2017 Q1,Lanarkshire,Renal Medicine,91.4893617021277,86.0227549499539,51,54.83870967741935,91.4862385321101
2017 Q2,Lanarkshire,Renal Medicine,88.93740902474529,84.1094266211774,0,0,88.94143324845399
2017 Q2,Lanarkshire,Renal Medicine,88.94545454545457,84.1094266211774,0,0,88.94143324845399
2017 Q3,Lanarkshire,Renal Medicine,86.83431952662723,81.26147310050229,0,0,86.89248895434463
2017 Q3,Lanarkshire,Renal Medicine,100,81.26147310050229,40,42.5531914893617,86.89248895434463
2017 Q3,Lanarkshire,Renal Medicine,86.89248895434464,81.26147310050229,0,0,86.89248895434463
2017 Q4,Lanarkshire,Renal Medicine,92.9906542056075,84.15586263464935,43,47.77777777777778,92.99065420560748
2018 Q1,Lanarkshire,Renal Medicine,92.1623512946116,84.62624048013491,44,48.35164835164835,92.16783216783216
2018 Q1,Lanarkshire,Renal Medicine,100,84.62624048013491,44,48.35164835164835,92.16783216783216
2018 Q1,Lanarkshire,Renal Medicine,92.16783216783216,84.62624048013491,44,48.35164835164835,92.16783216783216
2018 Q2,Lanarkshire,Renal Medicine,90.2919212491514,81.63868598496069,42,44.680851063829785,90.30508474576271
2018 Q2,Lanarkshire,Renal Medicine,100,81.63868598496069,42,44.680851063829785,90.30508474576271
2018 Q2,Lanarkshire,Renal Medicine,90.30508474576273,81.63868598496069,42,44.680851063829785,90.30508474576271
2018 Q3,Lanarkshire,Renal Medicine,79.84615384615385,81.84927459954426,0,0,79.91567650440781
2018 Q3,Lanarkshire,Renal Medicine,79.98472116119177,81.84927459954426,0,0,79.91567650440781
2018 Q4,Lanarkshire,Renal Medicine,90.0142653352354,82.16937878842813,51,54.83870967741935,90.02138275124733
2018 Q4,Lanarkshire,Renal Medicine,90.02849002849005,82.16937878842813,51,54.83870967741935,90.02138275124733
2019 Q1,Lanarkshire,Renal Medicine,94.82879105520615,84.15795912468617,51,54.25531914893617,94.85038274182325
2019 Q1,Lanarkshire,Renal Medicine,100,84.15795912468617,51,54.25531914893617,94.85038274182325
2019 Q1,Lanarkshire,Renal Medicine,94.85038274182324,84.15795912468617,51,54.25531914893617,94.85038274182325
2019 Q2,Lanarkshire,Renal Medicine,87.40279937791604,84.01351133441402,0,0,87.43699108181465
2019 Q2,Lanarkshire,Renal Medicine,87.4709976798144,84.01351133441402,0,0,87.43699108181465
2019 Q3,Lanarkshire,Renal Medicine,88.34555827220865,84.56090258795771,0,0,88.36452400325467
2019 Q3,Lanarkshire,Renal Medicine,88.3834281072299,84.56090258795771,0,0,88.36452400325467
2019 Q4,Lanarkshire,Renal Medicine,92.0514761544285,85.21262577413107,52,53.06122448979592,92.05748865355523
2019 Q4,Lanarkshire,Renal Medicine,92.06349206349208,85.21262577413107,52,53.06122448979592,92.05748865355523
2020 Q1,Lanarkshire,Renal Medicine,85.44436668999303,78.96314382675645,0,0,85.45454545454545
2020 Q1,Lanarkshire,Renal Medicine,85.46470999301192,78.96314382675645,0,0,85.45454545454545
2020 Q2,Lanarkshire,Renal Medicine,52.45781364636831,54.29941972417806,0,0,52.4578136463683
2020 Q3,Lanarkshire,Renal Medicine,77.64811490125675,71.37712254030528,0,0,77.70814682184422
2020 Q3,Lanarkshire,Renal Medicine,77.76785714285715,71.37712254030528,0,0,77.70814682184422
2020 Q4,Lanarkshire,Renal Medicine,76.68593448940271,73.54005155080196,0,0,76.75312199807877
2020 Q4,Lanarkshire,Renal Medicine,100,73.54005155080196,35,38.04347826086957,76.75312199807877
2020 Q4,Lanarkshire,Renal Medicine,76.7531219980788,73.54005155080196,0,0,76.75312199807877
2021 Q1,Lanarkshire,Renal Medicine,91.13796576032227,76.63358599671798,36,38.297872340425535,91.15133232780292
2021 Q1,Lanarkshire,Renal Medicine,91.16465863453816,76.63358599671798,36,38.297872340425535,91.15133232780292
2021 Q2,Lanarkshire,Renal Medicine,99.64912280701758,77.86218346833009,43,45.26315789473684,99.64953271028037
2021 Q2,Lanarkshire,Renal Medicine,99.6499416569428,77.86218346833009,43,45.26315789473684,99.64953271028037
2021 Q3,Lanarkshire,Renal Medicine,90.50332383665716,81.49905474722274,45,46.391752577319586,90.77916090364224
2021 Q3,Lanarkshire,Renal Medicine,100,81.49905474722274,45,46.391752577319586,90.77916090364224
2021 Q3,Lanarkshire,Renal Medicine,90.78341013824884,81.49905474722274,45,46.391752577319586,90.77916090364224
2021 Q4,Lanarkshire,Renal Medicine,94.5578231292517,83.84758773588553,50,52.63157894736842,94.5945945945946
2021 Q4,Lanarkshire,Renal Medicine,100,83.84758773588553,50,52.63157894736842,94.5945945945946
2021 Q4,Lanarkshire,Renal Medicine,100,83.84758773588553,50,52.63157894736842,94.5945945945946
2021 Q4,Lanarkshire,Renal Medicine,94.5945945945946,83.84758773588553,50,52.63157894736842,94.5945945945946
2016 Q4,Lanarkshire,Respiratory Medicine,100,83.28634676736768,43,45.744680851063826,100
2016 Q4,Lanarkshire,Respiratory Medicine,100,83.28634676736768,43,45.744680851063826,100
2016 Q4,Lanarkshire,Respiratory Medicine,100,83.28634676736768,43,45.744680851063826,100
2016 Q4,Lanarkshire,Respiratory Medicine,100,83.28634676736768,43,45.744680851063826,100
2017 Q1,Lanarkshire,Respiratory Medicine,100,86.0227549499539,51,54.83870967741935,100
2017 Q1,Lanarkshire,Respiratory Medicine,100,86.0227549499539,51,54.83870967741935,100
2017 Q2,Lanarkshire,Respiratory Medicine,100,84.1094266211774,44,46.808510638297875,100
2017 Q2,Lanarkshire,Respiratory Medicine,100,84.1094266211774,44,46.808510638297875,100
2017 Q2,Lanarkshire,Respiratory Medicine,100,84.1094266211774,44,46.808510638297875,100
2017 Q3,Lanarkshire,Respiratory Medicine,100,81.26147310050229,40,42.5531914893617,100
2017 Q3,Lanarkshire,Respiratory Medicine,100,81.26147310050229,40,42.5531914893617,100
2017 Q3,Lanarkshire,Respiratory Medicine,100,81.26147310050229,40,42.5531914893617,100
2017 Q4,Lanarkshire,Respiratory Medicine,100,84.15586263464935,43,47.77777777777778,100
2017 Q4,Lanarkshire,Respiratory Medicine,100,84.15586263464935,43,47.77777777777778,100
2017 Q4,Lanarkshire,Respiratory Medicine,100,84.15586263464935,43,47.77777777777778,100
2017 Q4,Lanarkshire,Respiratory Medicine,100,84.15586263464935,43,47.77777777777778,100
2018 Q1,Lanarkshire,Respiratory Medicine,100,84.62624048013491,44,48.35164835164835,100
2018 Q1,Lanarkshire,Respiratory Medicine,100,84.62624048013491,44,48.35164835164835,100
2018 Q1,Lanarkshire,Respiratory Medicine,100,84.62624048013491,44,48.35164835164835,100
2018 Q1,Lanarkshire,Respiratory Medicine,100,84.62624048013491,44,48.35164835164835,100
2018 Q2,Lanarkshire,Respiratory Medicine,100,81.63868598496069,42,44.680851063829785,100
2018 Q2,Lanarkshire,Respiratory Medicine,100,81.63868598496069,42,44.680851063829785,100
2018 Q2,Lanarkshire,Respiratory Medicine,100,81.63868598496069,42,44.680851063829785,100
2018 Q2,Lanarkshire,Respiratory Medicine,100,81.63868598496069,42,44.680851063829785,100
2018 Q3,Lanarkshire,Respiratory Medicine,100,81.84927459954426,45,45,100
2018 Q3,Lanarkshire,Respiratory Medicine,100,81.84927459954426,45,45,100
2018 Q3,Lanarkshire,Respiratory Medicine,100,81.84927459954426,45,45,100
2018 Q4,Lanarkshire,Respiratory Medicine,100,82.16937878842813,51,54.83870967741935,100
2018 Q4,Lanarkshire,Respiratory Medicine,100,82.16937878842813,51,54.83870967741935,100
2018 Q4,Lanarkshire,Respiratory Medicine,100,82.16937878842813,51,54.83870967741935,100
2018 Q4,Lanarkshire,Respiratory Medicine,100,82.16937878842813,51,54.83870967741935,100
2019 Q1,Lanarkshire,Respiratory Medicine,100,84.15795912468617,51,54.25531914893617,100
2019 Q1,Lanarkshire,Respiratory Medicine,100,84.15795912468617,51,54.25531914893617,100
2019 Q1,Lanarkshire,Respiratory Medicine,100,84.15795912468617,51,54.25531914893617,100
2019 Q2,Lanarkshire,Respiratory Medicine,100,84.01351133441402,52,53.608247422680414,100
2019 Q2,Lanarkshire,Respiratory Medicine,100,84.01351133441402,52,53.608247422680414,100
2019 Q2,Lanarkshire,Respiratory Medicine,100,84.01351133441402,52,53.608247422680414,100
2019 Q2,Lanarkshire,Respiratory Medicine,100,84.01351133441402,52,53.608247422680414,100
2019 Q3,Lanarkshire,Respiratory Medicine,100,84.56090258795771,55,55.55555555555556,100
2019 Q3,Lanarkshire,Respiratory Medicine,100,84.56090258795771,55,55.55555555555556,100
2019 Q3,Lanarkshire,Respiratory Medicine,100,84.56090258795771,55,55.55555555555556,100
2019 Q3,Lanarkshire,Respiratory Medicine,100,84.56090258795771,55,55.55555555555556,100
2019 Q4,Lanarkshire,Respiratory Medicine,100,85.21262577413107,52,53.06122448979592,100
2019 Q4,Lanarkshire,Respiratory Medicine,100,85.21262577413107,52,53.06122448979592,100
2019 Q4,Lanarkshire,Respiratory Medicine,100,85.21262577413107,52,53.06122448979592,100
2020 Q1,Lanarkshire,Respiratory Medicine,100,78.96314382675645,32,34.78260869565217,100
2020 Q1,Lanarkshire,Respiratory Medicine,100,78.96314382675645,32,34.78260869565217,100
2020 Q1,Lanarkshire,Respiratory Medicine,100,78.96314382675645,32,34.78260869565217,100
2020 Q2,Lanarkshire,Respiratory Medicine,100,54.29941972417806,22,26.190476190476193,100
2020 Q2,Lanarkshire,Respiratory Medicine,100,54.29941972417806,22,26.190476190476193,100
2020 Q2,Lanarkshire,Respiratory Medicine,100,54.29941972417806,22,26.190476190476193,100
2020 Q3,Lanarkshire,Respiratory Medicine,100,71.37712254030528,32,35.55555555555556,100
2020 Q3,Lanarkshire,Respiratory Medicine,100,71.37712254030528,32,35.55555555555556,100
2020 Q4,Lanarkshire,Respiratory Medicine,100,73.54005155080196,35,38.04347826086957,100
2020 Q4,Lanarkshire,Respiratory Medicine,100,73.54005155080196,35,38.04347826086957,100
2020 Q4,Lanarkshire,Respiratory Medicine,100,73.54005155080196,35,38.04347826086957,100
2021 Q1,Lanarkshire,Respiratory Medicine,100,76.63358599671798,36,38.297872340425535,100
2021 Q1,Lanarkshire,Respiratory Medicine,100,76.63358599671798,36,38.297872340425535,100
2021 Q1,Lanarkshire,Respiratory Medicine,100,76.63358599671798,36,38.297872340425535,100
2021 Q1,Lanarkshire,Respiratory Medicine,100,76.63358599671798,36,38.297872340425535,100
2021 Q2,Lanarkshire,Respiratory Medicine,100,77.86218346833009,43,45.26315789473684,100
2021 Q2,Lanarkshire,Respiratory Medicine,100,77.86218346833009,43,45.26315789473684,100
2021 Q2,Lanarkshire,Respiratory Medicine,100,77.86218346833009,43,45.26315789473684,100
2021 Q3,Lanarkshire,Respiratory Medicine,100,81.49905474722274,45,46.391752577319586,100
2021 Q3,Lanarkshire,Respiratory Medicine,100,81.49905474722274,45,46.391752577319586,100
2021 Q3,Lanarkshire,Respiratory Medicine,100,81.49905474722274,45,46.391752577319586,100
2021 Q3,Lanarkshire,Respiratory Medicine,100,81.49905474722274,45,46.391752577319586,100
